User ID;Purchase;Homepage;Categories;ProductPage;Onsales;Search;Basket;Others;Sum
U00840400;1;5;6;10;1;1;2;0;25
U00840442;1;6;1;26;2;7;4;1;47
U00840515;1;4;4;9;1;1;2;0;21
U00840535;0;3;4;9;1;1;1;0;19
U00840642;0;5;2;7;3;0;1;0;18
U00840658;0;9;9;19;2;1;2;1;43
U00840773;1;19;9;71;1;4;6;1;111
U00840919;0;4;3;8;1;1;1;0;18
U00841113;0;3;2;4;2;0;0;0;11
U00841151;0;5;0;19;0;5;3;0;32
U00841307;0;4;2;6;3;0;1;0;16
U00841518;1;7;2;33;1;9;6;2;60
U00841648;0;6;3;9;3;0;0;0;21
U00841684;1;9;3;32;0;9;6;2;61
U00841710;0;8;2;42;1;13;7;1;74
U00841736;1;4;1;5;2;0;1;0;13
U00841775;1;7;10;18;1;1;3;1;41
U00841800;1;9;1;30;0;9;6;2;57
U00841827;1;8;0;23;0;8;4;1;44
U00842033;1;6;2;7;3;0;0;1;19
U00842044;0;5;6;14;1;1;1;1;29
U00842060;0;12;10;59;0;2;5;2;90
U00842064;0;9;5;48;1;1;4;0;68
U00842365;0;9;6;47;0;2;2;0;66
U00842549;1;6;8;19;1;1;3;1;39
U00842623;0;12;0;33;0;11;8;1;65
U00842689;1;9;7;18;1;1;2;0;38
U00842770;1;14;6;54;0;2;3;0;79
U00842830;0;3;2;7;1;1;1;0;15
U00842844;1;4;1;16;0;5;3;1;30
U00842890;1;3;3;9;1;1;1;0;18
U00842978;1;4;2;17;0;6;4;0;33
U00842996;1;7;3;10;3;1;2;0;26
U00843001;0;6;7;16;1;0;3;1;34
U00843231;0;9;8;18;1;0;3;2;41
U00843252;1;4;2;4;2;0;0;0;12
U00843441;1;3;3;5;2;0;0;0;13
U00843453;1;3;1;8;2;1;0;0;15
U00843536;1;15;1;41;1;12;9;2;81
U00843600;0;4;4;10;2;1;1;0;22
U00843663;0;6;6;14;1;1;2;0;30
U00843757;1;8;7;19;3;2;3;1;43
U00843847;0;3;3;8;1;1;1;0;17
U00843850;1;10;0;47;2;13;10;1;83
U00843940;1;10;7;19;2;3;3;1;45
U00844081;0;4;2;7;3;0;0;0;16
U00844122;1;4;4;9;3;1;0;0;21
U00844136;0;4;5;10;2;1;1;0;23
U00844186;1;3;1;4;1;0;1;1;11
U00844240;0;3;2;7;2;0;0;0;14
U00844396;1;2;3;5;2;0;0;0;12
U00844482;0;3;2;6;2;1;0;0;14
U00844484;1;20;10;81;0;4;4;1;120
U00844601;0;4;1;9;3;0;1;0;18
U00844688;0;4;4;11;1;1;2;0;23
U00844810;1;8;0;32;1;10;4;1;56
U00844836;1;4;7;14;0;2;2;0;29
U00844842;1;8;9;19;3;1;3;0;43
U00844959;0;3;3;7;1;0;2;0;16
U00844995;1;8;7;40;0;1;2;1;59
U00845049;1;7;5;7;4;0;2;1;26
U00845258;1;7;10;19;2;1;3;0;42
U00845546;0;10;7;43;1;1;3;1;66
U00846229;1;9;2;26;0;8;5;2;52
U00846322;1;4;1;6;2;0;1;1;15
U00846356;1;6;5;35;0;1;3;0;50
U00846439;1;4;3;7;0;1;1;0;16
U00846643;0;16;10;76;3;3;5;2;115
U00846661;0;4;4;7;3;2;0;1;21
U00846983;0;16;12;77;3;2;5;0;115
U00847093;1;6;0;30;0;9;5;1;51
U00847174;0;19;11;69;2;4;4;1;110
U00847200;1;5;6;15;1;1;3;1;32
U00847203;1;12;14;24;1;2;5;0;58
U00847357;0;5;5;11;1;1;2;1;26
U00847359;1;7;5;14;1;2;1;0;30
U00847368;0;9;6;39;1;2;2;0;59
U00847375;0;3;2;5;1;0;0;0;11
U00847405;1;6;5;12;1;1;2;0;27
U00847469;1;10;2;32;1;9;6;1;61
U00847483;1;4;2;7;2;1;0;0;16
U00847881;1;5;2;6;3;1;0;1;18
U00847941;0;7;8;14;2;1;2;0;34
U00847994;1;6;6;11;1;1;2;1;28
U00848181;0;10;0;34;0;11;7;2;64
U00848203;1;4;4;8;1;1;1;0;19
U00848230;1;3;3;7;1;1;1;0;16
U00848307;0;3;3;7;1;0;2;0;16
U00848440;1;6;4;9;4;2;0;0;25
U00848493;1;4;2;5;2;1;0;0;14
U00848526;1;5;3;7;3;1;1;0;20
U00848547;0;18;7;65;0;2;4;1;97
U00848570;1;11;6;52;0;1;3;1;74
U00848638;1;7;7;13;1;0;2;0;30
U00848641;0;3;3;8;1;1;1;0;17
U00848733;0;4;4;9;1;1;1;0;20
U00848736;0;4;4;9;1;1;1;0;20
U00848811;1;12;8;66;2;3;4;2;97
U00848836;1;6;1;26;0;8;6;0;47
U00848878;1;5;4;8;0;1;1;0;19
U00848940;1;12;7;51;1;2;4;0;77
U00849005;1;4;3;9;1;1;1;0;19
U00849056;0;4;3;7;1;1;1;0;17
U00849087;1;5;6;12;1;0;1;0;25
U00849171;1;13;5;54;1;2;4;0;79
U00849236;1;5;5;14;1;1;2;0;28
U00849285;1;6;6;13;2;1;2;0;30
U00849290;1;3;0;18;0;5;4;1;31
U00849304;0;5;1;6;3;1;0;1;17
U00849337;1;4;0;17;0;5;3;1;30
U00849370;1;9;7;17;2;2;3;0;40
U00849428;0;7;4;15;4;0;0;0;30
U00849704;1;8;0;25;1;7;5;1;47
U00849722;1;18;7;64;1;5;5;0;100
U00849732;0;9;7;20;2;1;4;1;44
U00849828;0;9;5;9;4;0;0;0;27
U00850111;1;7;8;14;3;2;3;0;37
U00850132;1;5;3;10;1;0;1;1;21
U00850290;1;9;3;41;2;1;3;1;60
U00850319;1;6;8;19;2;1;3;1;40
U00850358;0;4;1;7;3;0;0;0;15
U00850437;0;5;3;9;3;1;1;1;23
U00850538;1;4;4;7;1;1;1;0;18
U00850737;1;8;4;34;2;11;7;0;66
U00850814;1;5;1;6;3;0;0;0;15
U00850918;1;4;2;6;2;0;1;1;16
U00850959;0;8;6;15;1;1;3;0;34
U00851127;0;8;6;39;0;1;3;0;57
U00851130;1;6;3;11;5;1;1;1;28
U00851151;1;4;1;7;2;0;0;0;14
U00851208;0;5;2;8;3;0;1;1;20
U00851340;1;5;5;13;0;1;2;0;26
U00851686;1;15;13;70;2;3;6;2;111
U00851835;1;6;8;15;1;2;2;1;35
U00851932;1;9;6;15;6;2;2;1;41
U00851981;0;6;1;10;2;1;0;0;20
U00851997;1;9;8;17;2;2;2;0;40
U00852019;0;4;3;8;3;0;1;0;19
U00852163;1;6;5;13;1;1;1;0;27
U00852197;1;8;7;15;1;1;3;0;35
U00852199;1;5;5;12;1;1;1;0;25
U00852464;1;4;4;10;1;1;2;0;22
U00852644;1;7;3;31;0;11;7;1;60
U00852682;1;7;5;13;5;0;2;0;32
U00852708;1;9;5;11;4;0;0;1;30
U00852767;0;3;5;10;0;1;1;0;20
U00852790;1;8;3;8;4;1;0;0;24
U00852809;1;9;1;12;4;0;1;0;27
U00852900;1;3;4;7;1;1;1;0;17
U00852917;0;4;3;8;3;0;0;0;18
U00852934;0;4;1;5;2;0;0;0;12
U00852957;0;3;3;8;1;0;1;0;16
U00852963;0;6;7;15;1;2;3;0;34
U00853008;1;7;2;23;0;7;4;1;44
U00853187;1;3;4;7;1;1;1;0;17
U00853529;0;11;12;27;3;4;2;1;60
U00853546;0;9;5;14;1;0;3;1;33
U00853592;0;4;5;9;0;1;2;0;21
U00853606;1;7;2;27;0;10;4;1;51
U00853675;1;12;6;50;0;2;3;0;73
U00853712;0;18;10;80;4;4;4;3;123
U00853737;0;5;1;25;1;8;4;1;45
U00854220;0;4;1;10;4;0;0;1;20
U00854248;1;4;3;8;1;0;1;1;18
U00854253;1;3;4;9;1;1;2;0;20
U00854255;0;6;3;7;3;0;2;1;22
U00854309;0;3;2;5;2;0;0;0;12
U00854437;1;4;0;18;1;5;3;1;32
U00854623;0;3;3;9;1;1;2;1;20
U00855011;0;8;5;17;2;2;3;0;37
U00855035;0;5;2;9;2;0;1;0;19
U00855040;0;6;5;11;4;1;0;1;28
U00855191;1;5;3;8;1;0;2;0;19
U00855247;1;6;1;24;0;8;5;0;44
U00855270;0;6;3;6;3;1;0;0;19
U00855317;1;4;3;9;3;1;1;1;22
U00855557;0;14;16;81;4;3;7;1;126
U00855596;0;3;4;9;1;1;1;0;19
U00855643;1;9;7;17;3;2;3;1;42
U00855820;0;4;3;7;1;1;1;0;17
U00856078;0;3;3;7;1;0;1;0;15
U00856172;1;4;3;10;1;1;2;0;21
U00856232;0;5;2;8;2;0;1;0;18
U00856300;1;17;9;66;1;3;3;2;101
U00856554;1;4;4;9;1;1;1;0;20
U00856668;1;13;0;56;2;17;9;1;98
U00856826;1;7;6;10;2;1;1;0;27
U00856837;0;4;1;6;3;0;0;0;14
U00856882;0;3;2;5;2;0;0;0;12
U00857089;0;4;1;6;2;1;0;0;14
U00857158;1;4;3;7;1;1;1;0;17
U00857252;1;8;2;23;0;8;5;1;47
U00857281;0;4;2;11;2;1;0;0;20
U00857340;1;3;1;4;2;1;0;0;11
U00857356;0;4;5;9;1;1;1;0;21
U00857483;1;6;1;30;1;10;5;0;53
U00857764;0;5;6;11;1;1;1;0;25
U00857797;1;8;2;13;5;0;2;2;32
U00857878;1;5;5;9;1;1;2;0;23
U00857895;1;6;6;13;2;2;2;0;31
U00857924;1;2;3;7;0;1;1;0;14
U00858068;0;8;9;15;1;1;3;0;37
U00858088;1;5;4;10;0;1;2;0;22
U00858140;1;8;3;10;2;1;0;1;25
U00858230;0;6;5;14;2;0;3;1;31
U00858255;0;9;3;10;4;1;1;0;28
U00858457;1;5;4;8;1;0;2;0;20
U00858573;1;7;1;8;3;0;0;0;19
U00858671;1;6;6;15;1;1;2;0;31
U00858816;0;4;7;11;1;1;1;0;25
U00858975;0;9;3;38;0;12;8;1;71
U00859021;1;6;8;16;1;2;2;0;35
U00859029;1;17;13;62;2;2;2;2;100
U00859045;0;12;5;55;1;3;3;1;80
U00859094;1;9;10;19;2;1;4;0;45
U00859195;1;16;15;73;2;3;4;1;114
U00859306;0;3;3;5;2;0;0;1;14
U00859432;1;7;3;11;2;0;0;1;24
U00859454;1;7;2;9;3;1;0;1;23
U00859464;1;9;6;15;3;2;3;0;38
U00859727;1;12;0;41;3;12;10;0;78
U00860099;0;7;7;13;1;1;3;0;32
U00860150;1;8;3;41;2;12;8;2;76
U00860294;1;3;2;7;0;1;1;0;14
U00860337;1;15;4;59;1;3;5;0;87
U00860385;0;3;2;9;3;0;0;0;17
U00860394;1;6;1;18;0;6;4;1;36
U00860455;0;6;2;8;3;0;1;0;20
U00860567;1;7;1;22;1;7;4;0;42
U00860611;1;6;1;19;0;6;3;1;36
U00860710;1;8;0;22;1;7;4;0;42
U00860773;0;4;1;20;1;6;4;0;36
U00861029;1;3;4;7;1;1;1;0;17
U00861257;0;5;1;16;0;5;2;1;30
U00861389;0;5;1;18;0;5;3;1;33
U00861481;0;3;2;7;3;0;0;0;15
U00861725;1;7;8;16;0;1;1;0;33
U00861817;1;3;4;8;1;1;1;0;18
U00861933;0;5;4;10;1;1;1;0;22
U00862060;0;7;3;7;2;0;1;0;20
U00862092;0;11;6;41;1;0;2;1;62
U00862142;0;6;6;17;1;1;2;1;34
U00862256;1;4;5;8;1;0;1;1;20
U00862279;1;7;1;10;4;1;0;0;23
U00862301;1;4;5;11;1;1;2;0;24
U00862331;0;5;5;9;1;1;1;1;23
U00862504;1;3;2;5;2;1;1;0;14
U00862540;0;3;2;4;2;0;0;0;11
U00862595;1;19;9;97;3;7;8;0;143
U00862802;0;4;1;6;3;0;0;0;14
U00862928;1;5;0;17;0;5;3;1;31
U00862942;1;6;3;9;3;0;0;0;21
U00863196;1;6;4;14;2;1;2;0;29
U00863245;1;9;5;43;0;1;3;1;62
U00863299;0;5;5;11;1;0;2;0;24
U00863395;0;4;3;6;0;0;1;0;14
U00863745;1;5;2;8;2;0;0;0;17
U00863978;0;7;2;9;4;2;0;0;24
U00864047;1;5;4;9;1;1;2;0;22
U00864130;1;5;5;10;0;0;2;0;22
U00864411;1;19;10;64;3;3;4;2;105
U00864570;0;15;2;76;3;1;7;0;104
U00864708;1;6;2;26;0;8;3;0;45
U00864773;1;23;13;87;3;6;6;1;139
U00864885;0;6;3;9;4;0;0;0;22
U00865197;0;6;4;10;1;0;1;1;23
U00865289;1;8;5;15;2;1;1;1;33
U00865412;1;10;2;31;0;11;6;1;61
U00865516;0;5;5;9;2;2;1;1;25
U00865543;1;5;4;10;0;1;2;0;22
U00865591;1;7;2;9;5;0;1;0;24
U00866030;0;3;2;5;2;0;0;0;12
U00866072;0;7;1;24;0;7;5;2;46
U00866361;1;3;3;7;1;1;1;0;16
U00866564;1;3;4;6;1;1;1;0;16
U00866617;0;5;5;11;1;1;2;0;25
U00866723;0;7;1;29;0;8;5;1;51
U00866981;0;3;2;6;2;0;0;0;13
U00867234;1;18;13;94;0;1;5;2;133
U00867393;0;5;2;8;3;0;0;1;19
U00867556;1;4;4;9;1;1;2;0;21
U00867598;1;9;4;35;1;1;3;1;54
U00867618;1;5;5;12;2;1;1;0;26
U00867639;1;4;1;6;2;0;0;0;13
U00867684;0;6;5;11;2;1;2;1;28
U00867900;0;5;7;13;1;2;2;0;30
U00868051;1;2;2;6;2;0;0;0;12
U00868057;0;5;6;13;1;1;2;0;28
U00868318;0;5;2;10;3;0;0;0;20
U00868333;0;5;1;31;0;10;7;3;57
U00868563;1;7;7;14;1;2;2;0;33
U00868569;1;6;8;18;1;0;2;1;36
U00868596;0;3;5;8;1;1;1;0;19
U00868614;1;3;0;6;2;0;0;0;11
U00868765;1;3;1;5;2;0;0;0;11
U00868771;0;5;2;10;4;1;0;1;23
U00868784;0;5;3;11;1;0;2;0;22
U00868880;1;3;3;9;1;1;1;0;18
U00868901;1;9;8;21;2;1;3;0;44
U00868934;1;17;0;63;0;18;11;2;111
U00869414;1;5;5;15;0;2;1;0;28
U00869471;0;5;3;8;4;1;0;0;21
U00869551;0;5;2;10;4;1;0;0;22
U00869555;0;4;3;6;2;0;1;0;16
U00869747;1;5;7;15;0;1;2;0;30
U00869756;1;6;5;13;1;1;2;1;29
U00869813;1;4;3;8;1;1;2;0;19
U00869862;1;7;6;11;1;1;2;0;28
U00869915;1;17;12;83;2;1;7;0;122
U00869951;0;4;1;18;0;5;3;1;32
U00869958;1;6;4;12;1;1;1;1;26
U00870014;0;6;4;10;1;0;2;0;23
U00870042;1;5;5;12;1;2;2;0;27
U00870166;0;4;3;8;1;0;1;0;17
U00870266;1;10;1;37;0;10;7;1;66
U00870281;0;3;0;19;0;6;4;0;32
U00870421;1;6;6;16;1;1;3;0;33
U00870486;1;10;0;35;1;10;5;2;63
U00870695;1;16;13;75;3;1;4;0;112
U00870868;1;8;4;29;1;1;3;1;47
U00870907;0;4;2;9;3;1;0;0;19
U00871363;1;4;4;10;1;1;2;0;22
U00871426;0;11;0;35;1;11;7;1;66
U00871480;0;10;3;41;2;12;8;1;77
U00871576;0;5;3;7;4;1;0;1;21
U00871798;1;4;3;8;3;0;1;0;19
U00871886;0;4;4;9;1;1;1;0;20
U00871941;0;3;1;4;2;1;0;0;11
U00871978;0;7;7;16;1;1;2;0;34
U00872068;1;4;3;8;1;0;2;0;18
U00872168;1;5;0;18;0;6;3;1;33
U00872176;0;5;5;14;1;2;1;0;28
U00872188;0;7;3;9;5;0;1;1;26
U00872191;1;14;8;63;0;3;4;1;93
U00872202;1;8;8;16;2;1;3;0;38
U00872359;1;8;5;38;1;1;2;1;56
U00872409;1;7;8;14;1;1;3;0;34
U00872528;1;3;4;7;1;1;1;0;17
U00872550;0;4;2;17;0;5;3;1;32
U00872612;0;3;2;5;2;1;0;0;13
U00872714;1;8;3;8;3;0;1;1;24
U00872817;1;5;1;19;1;5;4;0;35
U00873334;1;17;13;96;0;3;7;2;138
U00873409;1;3;0;16;0;6;3;0;28
U00873419;0;7;6;37;0;2;3;0;55
U00873659;0;7;3;31;1;2;2;1;47
U00873710;1;6;4;9;2;0;1;1;23
U00874035;1;11;9;22;2;1;2;1;48
U00874086;1;8;0;23;0;7;5;1;44
U00874202;0;9;5;39;0;1;3;0;57
U00874275;1;4;2;5;3;0;0;1;15
U00874342;0;4;1;5;2;0;0;0;12
U00874349;0;7;2;7;3;1;0;1;21
U00874602;1;3;2;17;1;4;2;0;29
U00874618;0;7;9;19;2;2;4;0;43
U00874723;1;9;3;27;0;8;6;2;55
U00874923;1;10;3;42;1;1;3;0;60
U00874958;0;8;7;17;2;1;3;1;39
U00874969;0;15;6;62;2;2;4;1;92
U00875183;1;8;4;13;4;0;1;0;30
U00875210;1;11;4;37;0;0;2;1;55
U00875347;0;8;4;35;0;1;2;0;50
U00875435;1;6;2;25;1;8;5;1;48
U00875514;0;2;2;6;2;0;0;0;12
U00875521;0;6;7;12;1;1;3;1;31
U00875577;1;10;7;34;1;2;3;0;57
U00875626;1;5;0;19;1;5;4;1;35
U00875680;1;7;1;28;0;9;4;2;51
U00875842;1;7;6;13;1;1;2;1;31
U00875941;0;8;5;13;5;0;1;2;34
U00876026;0;4;7;13;1;1;2;0;28
U00876245;0;5;2;5;2;0;0;0;14
U00876435;0;12;7;66;2;2;5;0;94
U00876499;1;12;9;54;0;2;3;0;80
U00876516;1;6;6;14;2;1;1;1;31
U00876706;1;6;4;30;1;0;3;1;45
U00876757;1;7;1;30;1;10;7;0;56
U00877067;1;7;6;13;0;2;2;1;31
U00877110;0;9;4;36;1;1;3;1;55
U00877131;0;6;1;25;1;8;5;2;48
U00877145;1;9;5;39;2;2;3;1;61
U00877258;1;5;4;9;1;1;2;0;22
U00877301;1;3;2;5;2;1;1;0;14
U00877386;1;10;6;16;1;1;4;1;39
U00877423;1;3;2;6;2;0;0;1;14
U00878245;0;5;2;8;3;1;1;0;20
U00878316;0;4;2;6;2;0;0;0;14
U00878361;1;10;1;26;0;8;5;0;50
U00878532;1;11;8;52;1;1;1;0;74
U00878589;1;6;9;25;2;2;3;0;47
U00878631;1;6;5;14;1;1;2;0;29
U00878639;1;5;6;12;1;1;1;0;26
U00878655;1;5;1;21;1;7;5;1;41
U00878927;0;6;6;13;2;1;2;1;31
U00878933;1;11;7;37;1;0;3;0;59
U00879046;0;3;4;7;1;1;0;0;16
U00879156;1;4;4;8;1;0;1;0;18
U00879194;0;5;7;12;1;2;2;1;30
U00879276;1;10;11;23;3;1;3;0;51
U00879384;1;4;5;13;1;1;2;1;27
U00879806;1;6;0;29;0;10;5;2;52
U00879821;1;3;2;6;1;1;0;0;13
U00880038;1;8;1;34;1;10;7;1;62
U00880045;1;5;6;12;2;2;2;0;29
U00880362;1;5;4;9;1;0;1;0;20
U00880415;1;4;0;6;2;0;0;0;12
U00880492;0;4;1;7;2;0;1;0;15
U00880698;1;4;0;20;0;7;3;0;34
U00881079;1;4;4;9;1;0;2;0;20
U00881209;1;5;4;7;2;1;0;1;20
U00881266;0;7;6;16;2;1;3;0;35
U00881280;0;6;3;8;3;0;0;1;21
U00881395;1;7;5;12;0;1;2;0;27
U00881524;1;7;6;34;1;1;2;0;51
U00882116;0;3;3;7;2;0;1;0;16
U00882215;0;8;5;8;4;0;2;1;28
U00882492;1;11;7;38;1;2;2;1;62
U00882574;0;6;6;9;5;0;1;0;27
U00882728;1;7;2;26;2;9;6;2;54
U00882762;1;5;0;18;1;6;4;0;34
U00882783;1;3;2;5;2;0;1;0;13
U00882998;1;5;0;18;0;5;3;1;32
U00883151;0;4;2;6;2;0;1;0;15
U00883346;1;5;0;30;1;9;5;1;51
U00883412;1;11;1;41;0;14;9;1;77
U00883530;1;4;1;5;2;0;0;0;12
U00883546;1;2;2;4;2;0;1;0;11
U00883608;1;7;7;15;2;1;2;0;34
U00883875;0;4;2;5;3;1;1;0;16
U00883967;1;5;4;9;1;1;1;0;21
U00884065;1;10;7;45;1;0;3;1;67
U00884178;0;16;7;62;0;20;14;2;121
U00884268;1;5;0;18;1;5;4;1;34
U00884273;1;20;11;66;0;3;3;1;104
U00884828;1;7;1;21;0;7;4;1;41
U00884842;1;6;0;19;1;6;4;1;37
U00884882;0;7;7;15;2;1;3;0;35
U00884973;0;15;9;59;0;2;5;1;91
U00885012;1;3;3;7;0;1;1;0;15
U00885052;1;4;3;8;2;0;1;0;18
U00885084;0;5;3;6;2;0;1;0;17
U00885277;0;3;4;10;1;1;1;1;21
U00885286;1;7;5;10;0;1;2;0;25
U00885292;1;17;8;60;0;3;5;1;94
U00885393;1;8;2;36;0;12;8;0;66
U00885668;0;5;6;9;1;2;2;0;25
U00885725;1;4;3;7;2;0;0;0;16
U00885727;1;5;1;6;2;0;1;0;15
U00885789;0;4;1;5;2;0;0;0;12
U00885827;1;7;0;19;0;6;4;1;37
U00885830;1;10;1;32;1;11;6;2;63
U00885851;1;6;4;8;3;0;0;0;21
U00885901;0;4;1;8;3;0;0;0;16
U00885954;1;7;6;12;4;0;0;1;30
U00886153;1;5;5;11;1;1;2;0;25
U00886161;1;3;1;7;2;0;1;0;14
U00886169;0;11;6;48;2;1;5;1;74
U00886170;0;8;5;35;0;1;2;1;52
U00886201;0;4;0;18;0;7;4;1;34
U00886313;0;5;6;13;1;1;2;1;29
U00886361;0;5;0;20;0;5;4;1;35
U00886426;1;9;0;33;1;9;8;0;60
U00886502;1;2;4;8;1;1;2;1;19
U00886571;1;5;0;25;1;9;5;1;46
U00886679;1;8;6;16;2;0;3;0;35
U00886796;1;6;0;21;1;6;4;1;39
U00886812;1;6;5;13;1;1;2;0;28
U00887071;0;3;2;5;2;1;0;0;13
U00887285;1;7;8;13;2;2;3;0;35
U00887320;1;9;1;30;2;8;5;1;56
U00887324;1;9;6;45;0;0;3;2;65
U00887425;0;10;8;51;2;3;3;1;78
U00887463;0;4;1;16;1;6;3;1;32
U00887572;0;4;0;21;0;6;4;1;36
U00887600;0;4;2;7;3;1;1;0;18
U00887765;1;5;1;6;3;0;0;0;15
U00887770;0;11;6;12;5;0;0;1;35
U00887808;1;6;7;13;1;2;2;0;31
U00887916;0;4;5;11;3;1;1;0;25
U00887943;0;8;5;17;2;1;3;1;37
U00888038;1;16;9;80;2;2;7;0;116
U00888108;1;10;2;40;0;13;9;3;77
U00888138;0;3;3;10;1;1;1;0;19
U00888221;1;10;3;45;1;1;3;1;64
U00888236;0;14;3;40;0;12;6;1;76
U00888427;1;15;11;62;1;3;6;3;101
U00888453;1;5;5;13;1;1;3;0;28
U00888499;1;7;6;11;2;2;2;0;30
U00888555;0;8;4;32;0;1;3;1;49
U00888663;1;7;5;16;2;2;2;1;35
U00889033;1;10;0;41;1;12;9;4;77
U00889110;1;8;8;16;1;1;3;0;37
U00889153;1;10;5;37;1;1;2;1;57
U00889216;1;7;0;32;1;9;5;1;55
U00889250;1;7;0;23;1;8;6;1;46
U00889363;1;14;1;62;1;18;12;2;110
U00889389;1;8;7;15;1;2;1;1;35
U00889694;1;8;0;26;0;9;6;1;50
U00889713;1;12;7;53;1;2;2;0;77
U00889767;0;5;4;9;1;1;2;0;22
U00889919;0;5;2;16;1;5;4;0;33
U00890047;1;3;0;19;1;6;3;0;32
U00890204;1;4;2;11;3;0;0;0;20
U00890232;0;6;2;8;3;0;0;0;19
U00890407;0;9;6;42;0;2;3;2;64
U00890503;0;3;2;4;2;0;0;0;11
U00890658;1;9;8;23;2;3;3;0;48
U00890854;1;8;1;33;0;10;7;2;61
U00890935;0;12;6;45;1;2;3;2;71
U00891116;0;4;3;7;3;0;0;0;17
U00891243;0;11;6;51;1;2;4;1;76
U00891253;1;2;3;7;1;1;1;0;15
U00891335;0;7;8;41;0;1;4;0;61
U00891424;1;7;0;26;0;8;5;1;47
U00891486;1;5;0;21;0;6;4;1;37
U00891510;1;5;5;10;1;0;2;0;23
U00891593;1;4;3;8;1;1;1;0;18
U00891670;1;8;7;16;1;1;2;0;35
U00891778;0;4;2;5;2;0;1;0;14
U00891959;1;7;0;34;1;10;7;1;60
U00892107;1;6;7;14;1;1;3;0;32
U00892114;1;4;4;10;1;1;2;0;22
U00892139;1;13;0;43;2;11;7;3;79
U00892174;0;4;2;5;2;1;0;1;15
U00892197;0;4;1;4;2;0;0;0;11
U00892325;0;6;2;11;6;1;1;0;27
U00892542;0;6;6;11;1;1;2;0;27
U00892650;0;6;3;7;3;0;0;0;19
U00892679;1;4;3;5;2;1;0;1;16
U00892753;1;8;0;41;0;12;8;0;69
U00892776;1;4;4;8;1;0;1;0;18
U00892979;1;10;5;36;2;11;7;1;72
U00892982;0;7;1;9;4;2;1;1;25
U00893047;1;7;0;9;4;0;1;1;22
U00893145;1;6;5;13;1;0;2;1;28
U00893190;1;4;5;9;1;1;1;1;22
U00893268;1;8;2;10;3;0;1;0;24
U00893270;1;10;2;33;1;12;7;1;66
U00893337;1;20;10;77;3;4;4;0;118
U00893347;1;7;7;17;2;1;2;1;37
U00893363;1;8;7;16;2;1;1;0;35
U00893372;1;4;4;8;1;1;2;0;20
U00893386;1;3;4;7;1;1;1;0;17
U00893490;1;11;5;15;5;1;0;0;37
U00893638;0;3;4;7;0;0;1;1;16
U00893670;0;7;5;14;2;1;2;0;31
U00893843;0;7;4;11;3;0;1;0;26
U00893892;1;6;0;24;1;8;4;1;44
U00893931;0;5;4;11;0;1;1;0;22
U00893979;0;4;6;10;1;1;1;0;23
U00893994;1;5;4;9;1;1;1;0;21
U00894070;0;3;6;10;1;1;2;1;24
U00894138;1;3;5;9;2;0;1;0;20
U00894224;1;7;3;30;1;8;5;1;55
U00894524;1;6;7;16;1;1;1;0;32
U00894595;0;10;5;40;1;1;4;1;62
U00894631;0;3;3;7;1;0;1;0;15
U00894672;0;4;4;10;1;1;2;0;22
U00895052;0;4;0;19;1;6;3;1;34
U00895267;0;5;1;32;2;9;6;2;57
U00895325;1;6;5;12;2;2;2;1;30
U00895810;0;4;1;19;0;5;4;1;34
U00895859;0;3;3;7;1;0;1;0;15
U00895969;1;6;0;24;0;8;5;2;45
U00896027;1;6;0;22;0;8;4;1;41
U00896046;0;4;2;5;3;1;0;0;15
U00896103;0;11;3;12;5;1;0;0;32
U00896204;1;4;1;18;0;6;3;0;32
U00896625;1;5;5;10;1;0;1;0;22
U00896648;1;6;2;8;3;0;0;1;20
U00896656;0;3;1;5;2;0;1;0;12
U00896657;0;3;4;9;1;1;2;0;20
U00896720;1;6;0;24;0;7;5;1;43
U00896729;1;8;0;10;5;1;1;1;26
U00896740;1;6;7;14;1;1;3;0;32
U00896742;1;6;1;19;1;7;4;1;39
U00896770;1;4;1;5;2;0;1;0;13
U00896816;1;14;9;68;3;3;5;2;104
U00896874;1;4;2;6;1;1;0;0;14
U00897026;1;10;5;41;2;1;3;0;62
U00897111;0;3;3;7;1;0;1;0;15
U00897123;1;3;2;6;2;0;0;0;13
U00897216;0;5;1;10;3;1;1;1;22
U00897221;0;4;4;6;3;0;0;0;17
U00897399;1;5;2;9;2;0;0;0;18
U00897448;0;5;2;7;3;0;1;0;18
U00897689;0;4;3;8;1;1;1;1;19
U00898046;1;12;9;20;2;2;3;1;49
U00898299;1;4;3;8;1;0;1;0;17
U00898574;0;9;10;24;3;3;4;0;53
U00898589;1;9;9;20;1;2;2;1;44
U00898843;0;5;0;23;0;8;5;0;41
U00898875;0;4;2;7;2;0;0;0;15
U00898893;1;9;2;27;0;9;6;2;55
U00899245;0;6;0;20;1;6;5;1;39
U00899393;0;6;2;24;0;8;5;0;45
U00899481;1;6;0;21;1;8;5;0;41
U00899508;1;10;4;42;0;13;10;2;81
U00899569;0;6;5;12;1;1;2;0;27
U00899701;0;2;4;9;0;0;1;0;16
U00899805;1;9;6;14;2;1;3;1;36
U00899894;1;9;5;39;2;2;3;0;60
U00899896;0;7;5;11;1;0;1;0;25
U00899968;1;5;0;21;0;6;4;1;37
U00899996;1;3;4;8;0;0;1;0;16
U00900054;1;6;1;10;3;0;0;0;20
